Last Name,First Name*,ID,Confidential Ind,UST Email,Email1,Home Phone,Business Phone,Cell Phone,type,Street1,Street2,City,State,Zip,Nation,term,Course College,Course Department,crn,Course,Section,Course Title,Course Credits,Campus,Schedule,registration status,Registration Status,Final Grade,Grade Change Reason,Incomplete Extension Date,Repeat Course Ind,college,degree,Major,program,Primary Instructor ID,Primary Instructor Name,Instructor2 ID,Instructor2 Name
Last544,First226,613,,STUDENT610@GMAIL.COM,OTHER610@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101054799,"Chiang, Chi-Lung  ",,
Last545,First183,614,,STUDENT611@GMAIL.COM,OTHER611@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22177,SEIS737,3,Big Data Management,0,St Paul,Lecture,D3,Course Drop with W grade,W,Original Entry,,,BU,MS,Business Analytics,BU_BA_MS,100407592,"Rahimi, Saeed K.",,
Last546,First216,615,,STUDENT612@GMAIL.COM,OTHER612@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22141,SEIS605,2,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100293169,"Harvey, Dorian G.",,
Last547,First507,616,,STUDENT613@GMAIL.COM,OTHER613@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100408312,"Lai, Chih  ",,
Last548,First496,617,,STUDENT614@GMAIL.COM,OTHER614@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100408312,"Lai, Chih  ",,
Last549,First80,618,,STUDENT615@GMAIL.COM,OTHER615@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22218,SEIS631,3,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101156625,"Glancy, Aran W.",,
Last549,First80,618,,STUDENT615@GMAIL.COM,OTHER615@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,0,St Paul,Lecture,D2,Course Drop,,,,,BU,MS,Business Analytics,BU_BA_MS,100819629,"Livingston, Kirk T.",,
Last549,First80,618,,STUDENT615@GMAIL.COM,OTHER615@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22149,SEIS630,1,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100407375,"Skochil, Jeffrey R.",,
Last549,First80,618,,STUDENT615@GMAIL.COM,OTHER615@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22954,SEIS603,5,Found. Software Dev-Python,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101214279,"Chetty, Damodar  ",,
Last550,First508,619,,STUDENT616@GMAIL.COM,OTHER616@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22149,SEIS630,1,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100407375,"Skochil, Jeffrey R.",,
Last550,First508,619,,STUDENT616@GMAIL.COM,OTHER616@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101003004,"Rege, Manjeet  ",,
Last551,First169,620,,STUDENT617@GMAIL.COM,OTHER617@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22159,SEIS640,1,Operating Systems Design,3,St Paul,Face-to-Face 26-50% of time,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last551,First169,620,,STUDENT617@GMAIL.COM,OTHER617@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22164,SEIS665,1,Dev Ops & Cloud Infrastructure,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100216842,"Baker, Jason D.",,
Last552,First76,621,,STUDENT618@GMAIL.COM,OTHER618@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22154,SEIS632,1,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last552,First76,621,,STUDENT618@GMAIL.COM,OTHER618@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last553,First509,622,,STUDENT619@GMAIL.COM,OTHER619@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,0,St Paul,Lecture,O3,Course Drop with W (Web),W,Original Entry,,,SE,CER,Big Data,SE_GR_CER,100408312,"Lai, Chih  ",,
Last553,First509,622,,STUDENT619@GMAIL.COM,OTHER619@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Big Data,SE_GR_CER,101003004,"Rege, Manjeet  ",,
Last554,First510,623,,STUDENT620@GMAIL.COM,OTHER620@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last554,First511,624,,STUDENT621@GMAIL.COM,OTHER621@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22142,SEIS610,1,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last554,First512,625,,STUDENT622@GMAIL.COM,OTHER622@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last554,First513,626,,STUDENT623@GMAIL.COM,OTHER623@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100819629,"Livingston, Kirk T.",,
Last554,First514,627,,STUDENT624@GMAIL.COM,OTHER624@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22136,SEIS602,1,Intermediate Software Dev,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last554,First512,625,,STUDENT622@GMAIL.COM,OTHER622@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22174,SEIS736,1,Big Data Architecture,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100464521,"Noland, Brock D.",,
Last554,First283,628,,STUDENT625@GMAIL.COM,OTHER625@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22142,SEIS610,1,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last554,First515,629,,STUDENT626@GMAIL.COM,OTHER626@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22141,SEIS605,2,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,ET,MS,Regulatory Science,ET_GR_MS,100293169,"Harvey, Dorian G.",,
Last554,First510,623,,STUDENT620@GMAIL.COM,OTHER620@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last554,First512,625,,STUDENT622@GMAIL.COM,OTHER622@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22177,SEIS737,3,Big Data Management,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100407592,"Rahimi, Saeed K.",,
Last554,First283,628,,STUDENT625@GMAIL.COM,OTHER625@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last554,First510,623,,STUDENT620@GMAIL.COM,OTHER620@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last554,First511,624,,STUDENT621@GMAIL.COM,OTHER621@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22136,SEIS602,1,Intermediate Software Dev,0,St Paul,Lecture,D3,Course Drop with W grade,W,Original Entry,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last554,First513,626,,STUDENT623@GMAIL.COM,OTHER623@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22136,SEIS602,1,Intermediate Software Dev,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last555,First448,630,,STUDENT627@GMAIL.COM,OTHER627@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22158,SEIS636,1,Requirements Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101031087,"Gardner, Jan M.",,
Last555,First448,630,,STUDENT627@GMAIL.COM,OTHER627@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22166,SEIS732,1,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last555,First448,630,,STUDENT627@GMAIL.COM,OTHER627@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22168,SEIS733,1,Database Administratn Concepts,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,101217464,"Armitage, Bradford C.",,
Last555,First448,630,,STUDENT627@GMAIL.COM,OTHER627@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last556,First516,631,,STUDENT628@GMAIL.COM,OTHER628@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last556,First516,631,,STUDENT628@GMAIL.COM,OTHER628@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101190814,"Kubisiak, Kristine  ",,
Last557,First517,632,,STUDENT629@GMAIL.COM,OTHER629@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22163,SEIS664,1,Information Tech. Delivery,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100237351,"Betz, Charles T.",,
Last557,First517,632,,STUDENT629@GMAIL.COM,OTHER629@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22146,SEIS625,2,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last558,First518,633,,STUDENT630@GMAIL.COM,OTHER630@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,0,St Paul,Lecture,D2,Course Drop,,,,,BU,MS,Business Analytics,BU_BA_MS,100375463,"Haug, Frank S.",,
Last559,First519,634,,STUDENT631@GMAIL.COM,OTHER631@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101190814,"Kubisiak, Kristine  ",,
Last559,First519,634,,STUDENT631@GMAIL.COM,OTHER631@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last559,First519,634,,STUDENT631@GMAIL.COM,OTHER631@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22172,SEIS734,1,Data Mining & Pred. Analytics,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last559,First519,634,,STUDENT631@GMAIL.COM,OTHER631@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22174,SEIS736,1,Big Data Architecture,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100464521,"Noland, Brock D.",,
Last560,First520,635,,STUDENT632@GMAIL.COM,OTHER632@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22142,SEIS610,1,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last560,First520,635,,STUDENT632@GMAIL.COM,OTHER632@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last560,First521,636,,STUDENT633@GMAIL.COM,OTHER633@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22163,SEIS664,1,Information Tech. Delivery,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100237351,"Betz, Charles T.",,
Last560,First521,636,,STUDENT633@GMAIL.COM,OTHER633@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22164,SEIS665,1,Dev Ops & Cloud Infrastructure,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100216842,"Baker, Jason D.",,
Last560,First5,637,,STUDENT634@GMAIL.COM,OTHER634@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22149,SEIS630,1,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100407375,"Skochil, Jeffrey R.",,
Last561,First522,638,,STUDENT635@GMAIL.COM,OTHER635@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22139,SEIS603,3,Found. Software Dev-Python,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MBA,Business Administration,BU_PT_MBA,100376738,"Level, Eric V.",,
Last561,First522,638,,STUDENT635@GMAIL.COM,OTHER635@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22142,SEIS610,1,Software Engineering,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MBA,Business Administration,BU_PT_MBA,101125840,"Dorin, Michael A.",,
Last562,First10,639,,STUDENT636@GMAIL.COM,OTHER636@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22177,SEIS737,3,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100407592,"Rahimi, Saeed K.",,
Last563,First523,640,,STUDENT637@GMAIL.COM,OTHER637@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22164,SEIS665,1,Dev Ops & Cloud Infrastructure,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CPM,Advanced Study,SE_GR_CPM,100216842,"Baker, Jason D.",,
Last563,First523,640,,STUDENT637@GMAIL.COM,OTHER637@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22136,SEIS602,1,Intermediate Software Dev,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CPM,Advanced Study,SE_GR_CPM,100360148,"Naqvi, Syed H.",,
Last564,First524,641,,STUDENT638@GMAIL.COM,OTHER638@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22145,SEIS625,1,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101141617,"Aune, Aric B.",,
Last565,First525,642,,STUDENT639@GMAIL.COM,OTHER639@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last565,First526,643,,STUDENT640@GMAIL.COM,OTHER640@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101054799,"Chiang, Chi-Lung  ",,
Last565,First527,644,,STUDENT641@GMAIL.COM,OTHER641@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22157,SEIS635,1,Software Analysis and Design,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last565,First527,644,,STUDENT641@GMAIL.COM,OTHER641@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22182,SEIS776,1,Project I,3,St Paul,Independent Study,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100376586,"Misra, Bhabani  ",,
Last565,First525,642,,STUDENT639@GMAIL.COM,OTHER639@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last565,First528,645,,STUDENT642@GMAIL.COM,OTHER642@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22136,SEIS602,1,Intermediate Software Dev,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last565,First526,643,,STUDENT640@GMAIL.COM,OTHER640@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100376738,"Level, Eric V.",,
Last565,First528,645,,STUDENT642@GMAIL.COM,OTHER642@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22146,SEIS625,2,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100360148,"Naqvi, Syed H.",,
Last565,First527,644,,STUDENT641@GMAIL.COM,OTHER641@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last566,First529,646,,STUDENT643@GMAIL.COM,OTHER643@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22149,SEIS630,1,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100407375,"Skochil, Jeffrey R.",,
Last567,First530,647,,STUDENT644@GMAIL.COM,OTHER644@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22154,SEIS632,1,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,BU,BA,Bus Admin - Accounting,BU_UG_BA,101003004,"Rege, Manjeet  ",,
Last568,First531,648,,STUDENT645@GMAIL.COM,OTHER645@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Information Technology,SE_GR_MS,100819629,"Livingston, Kirk T.",,
Last569,First532,649,,STUDENT646@GMAIL.COM,OTHER646@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22161,SEIS663,1,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100327251,"Mattox, Melinda J.",,
Last569,First532,649,,STUDENT646@GMAIL.COM,OTHER646@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22164,SEIS665,1,Dev Ops & Cloud Infrastructure,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100216842,"Baker, Jason D.",,
Last570,First533,650,,STUDENT647@GMAIL.COM,OTHER647@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22173,SEIS734,2,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last570,First533,650,,STUDENT647@GMAIL.COM,OTHER647@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22174,SEIS736,1,Big Data Architecture,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100464521,"Noland, Brock D.",,
Last571,First76,651,,STUDENT648@GMAIL.COM,OTHER648@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22172,SEIS734,1,Data Mining & Pred. Analytics,3,St Paul,Lecture,RE,**Registered**,,,,,BU,CER,Business Analytics,BU_GR_CER,100408312,"Lai, Chih  ",,
Last572,First534,652,,STUDENT649@GMAIL.COM,OTHER649@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last572,First534,652,,STUDENT649@GMAIL.COM,OTHER649@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22166,SEIS732,1,Data Warehousing,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last573,First535,653,,STUDENT650@GMAIL.COM,OTHER650@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101077360,"Iyer, Shankaran  ",,
Last573,First535,653,,STUDENT650@GMAIL.COM,OTHER650@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101190814,"Kubisiak, Kristine  ",,
Last574,First74,654,,STUDENT651@GMAIL.COM,OTHER651@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22154,SEIS632,1,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101003004,"Rege, Manjeet  ",,
Last575,First536,655,,STUDENT652@GMAIL.COM,OTHER652@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22144,SEIS610,3,Software Engineering,3,St Paul,Lecture,RE,**Registered**,,,,,ET,MS,Mechanical Engineering,ET_GR_MS,101125840,"Dorin, Michael A.",,
Last576,First537,656,,STUDENT653@GMAIL.COM,OTHER653@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22141,SEIS605,2,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100293169,"Harvey, Dorian G.",,
Last577,First538,657,,STUDENT654@GMAIL.COM,OTHER654@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22954,SEIS603,5,Found. Software Dev-Python,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,101214279,"Chetty, Damodar  ",,
